datetime;A0;A1;A2
2019-08-07 07:00;-3.750188146;-4.398442729;-1.112172799
2019-08-07 08:00;-4.599893264;-3.521327748;-0.971324902
2019-08-07 09:00;-3.753863972;-1.88820388;-1.079649494
2019-08-07 10:00;-2.162884081;-2.924510542;-0.57837218
2019-08-07 11:00;-4.443745147;-2.762139884;-0.305790036
2019-08-07 12:00;-5.044301083;-0.794794593;-0.924294726
2019-08-07 13:00;-5.366494029;-1.747207635;-0.368918079
2019-08-07 14:00;-3.610142259;-1.372229567;-0.258337639
2019-08-07 15:00;-2.019039557;-0.664337047;1.462150218
2019-08-07 16:00;-1.84511633;0.006421509;0.94123703
2019-08-07 17:00;0.466577882;2.324064903;0.617769743
2019-08-07 18:00;1.496722058;2.557133971;0.192176498
2019-08-07 19:00;2.820977304;2.866832447;-1.421166941
2019-08-07 20:00;3.843893831;2.351273142;-1.490770726
2019-08-07 21:00;4.216195099;1.877438882;-0.83473829
2019-08-07 22:00;2.888718077;0.202423862;0.262176767
2019-08-07 23:00;0.62966948;2.245957094;1.477752117
2019-08-08 00:00;2.538152868;2.271953243;0.540531979
2019-08-08 01:00;2.514388409;0.577923942;1.449603187
2019-08-08 02:00;0.061828505;-0.837005625;1.807912625
2019-08-08 03:00;0.688117341;0.661094101;0.997241587
2019-08-08 04:00;0.069488798;-0.288311448;-0.502249968
2019-08-08 05:00;0.308364005;0.038681082;-1.949748794
2019-08-08 06:00;0.350082783;-0.553022666;-0.941233771
2019-08-08 07:00;0.369653709;0.386542274;-1.139564094
2019-08-08 08:00;2.138613606;2.043655999;0.051070734
2019-08-08 09:00;2.372517629;1.259594265;2.138859593
2019-08-08 10:00;1.501551548;0.813873794;0.497339388
2019-08-08 11:00;1.830112723;0.744737138;-0.969667314
2019-08-08 12:00;-0.479030467;0.897630599;-1.717454083
2019-08-08 13:00;-0.433895548;-0.180082369;-0.757979689
2019-08-08 14:00;-0.661801154;1.552264505;1.471633337
2019-08-08 15:00;-0.390042224;0.840607939;1.53096324
2019-08-08 16:00;-1.579160447;0.466372167;-0.123303292
2019-08-08 17:00;-2.711221776;0.451768814;0.531415992
2019-08-08 18:00;-1.781710035;1.408417862;2.166434265
2019-08-08 19:00;0.759236903;0.058776195;1.902351094
2019-08-08 20:00;-0.95304317;-0.207551578;0.224806765
2019-08-08 21:00;-0.642873877;-1.891106774;1.626450209
2019-08-08 22:00;-1.495102998;-0.939390804;2.077180825
2019-08-08 23:00;-2.902599128;-0.28540746;1.670751065
2019-08-09 00:00;-2.026716485;-1.672018738;1.233090767
2019-08-09 01:00;-1.082325641;-0.913512977;1.754898689
2019-08-09 02:00;-0.657180225;0.381608163;1.292154049
2019-08-09 03:00;1.333113262;-0.569308776;2.431582043
2019-08-09 04:00;0.677363667;-0.074773839;4.355259579
2019-08-09 05:00;-1.530505113;0.556286408;2.693243731
2019-08-09 06:00;-1.245837728;0.966697189;0.443391394
2019-08-09 07:00;0.356815616;2.25628931;0.893450736
2019-08-09 08:00;0.809180244;1.59418862;1.028654092
2019-08-09 09:00;1.744328765;-0.17091127;-0.015025187
2019-08-09 10:00;0.814573597;0.936100105;-1.238028543
2019-08-09 11:00;0.792264238;1.050944583;-0.46411401
2019-08-09 12:00;1.519133741;0.048113936;-0.66748565
2019-08-09 13:00;1.757283462;-0.38781044;-1.242704892
2019-08-09 14:00;-0.116867652;-1.657233264;-1.596975658
2019-08-09 15:00;0.13890843;-1.61417304;-1.717869961
2019-08-09 16:00;-1.74972495;-2.270697947;-0.364701778
2019-08-09 17:00;-1.7190649;-0.488281299;0.013983733
2019-08-09 18:00;0.003295192;0.309005265;0.776852975
2019-08-09 19:00;-0.344359374;0.016944628;0.969888206
2019-08-09 20:00;-0.324076911;0.248184479;1.427576664
2019-08-09 21:00;1.824319332;1.067574851;-0.196387805
2019-08-09 22:00;2.555947442;0.53492988;-0.439108104
2019-08-09 23:00;3.217070397;0.168871629;-0.097785885
2019-08-10 00:00;2.480105126;-0.948062708;0.681361161
2019-08-10 01:00;-0.750726083;-1.143384802;1.431703368
2019-08-10 02:00;-1.293658728;0.371552164;-0.161040505
2019-08-10 03:00;0.989366408;1.127406291;-1.283523472
2019-08-10 04:00;1.440502794;2.371295644;-2.101540056
2019-08-10 05:00;2.551989255;1.238179436;-2.622605189
2019-08-10 06:00;1.378913451;0.787185803;-1.845537725
2019-08-10 07:00;2.137859986;0.755284489;-2.908832011
2019-08-10 08:00;-0.148196748;-1.039792895;-3.749217067
2019-08-10 09:00;1.240798848;-1.301621022;-2.117952353
2019-08-10 10:00;-0.019127221;-1.71808335;-2.300257962
2019-08-10 11:00;-0.625709022;-0.947933083;-2.349099072
2019-08-10 12:00;-1.807909589;-1.254489759;-1.65708613
2019-08-10 13:00;-1.665572413;-2.453548722;-0.208248888
2019-08-10 14:00;-3.009618861;-1.354414033;-0.241901263
2019-08-10 15:00;-2.83841134;0.062651115;-0.349611805
2019-08-10 16:00;-1.939290433;-0.154611216;0.700912444
2019-08-10 17:00;-0.274180592;0.515970257;-0.214955488
2019-08-10 18:00;-0.144923398;1.339390838;-1.113354908
2019-08-10 19:00;-0.090245734;-1.26385418;-0.491391002
2019-08-10 20:00;-1.461360798;1.085215388;-0.185220548
2019-08-10 21:00;1.65051243;0.670191805;-0.111974627
2019-08-10 22:00;2.323665136;-0.344613267;-0.411440945
2019-08-10 23:00;2.399828189;-2.145115614;-0.537320307
2019-08-11 00:00;0.242891736;-1.793820397;0.176357264
2019-08-11 01:00;-1.845537471;-0.984439724;0.749334185
2019-08-11 02:00;-0.672739165;-1.29895203;1.13647745
2019-08-11 03:00;-0.904474233;0.051299816;0.108712339
2019-08-11 04:00;-0.971175765;0.086582898;2.080741395
2019-08-11 05:00;-1.076749573;2.697864505;0.834670324
2019-08-11 06:00;-0.395115906;2.147942362;0.869698112
2019-08-11 07:00;1.74401322;2.001316631;-0.918436986
2019-08-11 08:00;2.583972622;0.364137187;0.252380757
2019-08-11 09:00;0.493719824;-2.177118834;-0.687693316
2019-08-11 10:00;-0.668261527;-0.585100814;-0.456852517
2019-08-11 11:00;-0.650700302;-1.650223971;-1.50031508
2019-08-11 12:00;-0.916083183;0.080267092;-0.105680959
2019-08-11 13:00;-1.601810922;0.122769089;-1.355647608
2019-08-11 14:00;0.296819815;0.121378264;0.417432639
2019-08-11 15:00;-0.047882994;0.853735388;0.34964031
2019-08-11 16:00;0.272391391;2.542645639;1.769690857
2019-08-11 17:00;2.577864084;1.483125731;2.535302064
2019-08-11 18:00;1.623752045;-0.292373485;1.982691984
2019-08-11 19:00;1.850208279;0.396929119;3.178049285
2019-08-11 20:00;2.361468808;0.08048264;4.525423772
2019-08-11 21:00;1.101250205;1.986832347;3.859635087
2019-08-11 22:00;1.168740752;1.300372525;4.322446246
2019-08-11 23:00;0.451488194;0.489480022;2.616068368
2019-08-12 00:00;-0.528900691;0.160467702;1.163089823
2019-08-12 01:00;-1.200331887;-0.234250371;1.475878362
2019-08-12 02:00;-0.7894189;0.70092346;0.046970936
2019-08-12 03:00;-0.545955153;0.391179659;0.264919053
2019-08-12 04:00;-1.407018784;1.326359349;1.283963089
2019-08-12 05:00;-0.49856942;1.663713051;2.889019048
2019-08-12 06:00;-0.570946852;1.43646089;4.471597787
2019-08-12 07:00;-0.124776047;1.180186548;4.47884992
2019-08-12 08:00;0.888619606;1.050722461;4.410822218
2019-08-12 09:00;1.885100448;1.706474911;5.344757387
2019-08-12 10:00;0.701143724;1.529030298;2.31284006
2019-08-12 11:00;0.955387722;0.868454765;2.250484648
2019-08-12 12:00;0.576191724;0.310959645;0.918030582
2019-08-12 13:00;0.825445195;3.018167028;2.403493482
2019-08-12 14:00;2.673075999;3.165652342;1.364434742
2019-08-12 15:00;4.075738562;2.507047934;0.398414819
2019-08-12 16:00;4.413639123;2.604971754;-0.622200481
2019-08-12 17:00;4.204718678;1.567134874;-1.246791849
2019-08-12 18:00;4.149480656;1.263854361;-1.565607032
2019-08-12 19:00;5.577591278;0.985234452;-0.297209446
2019-08-12 20:00;2.585085579;0.210934688;2.206379052
2019-08-12 21:00;1.948066827;0.07343534;3.048246966
2019-08-12 22:00;0.144376643;0.482281565;2.187099967
2019-08-12 23:00;1.259190529;-0.219973286;1.534694231
2019-08-13 00:00;0.440994354;1.239972855;0.865840651
2019-08-13 01:00;1.307270495;1.107620164;-1.404548231
2019-08-13 02:00;1.343016928;0.647535586;-1.402692678
2019-08-13 03:00;1.157030184;0.891164272;-0.928133278
2019-08-13 04:00;0.430556319;1.288003768;-0.965896528
2019-08-13 05:00;1.343353848;2.143081043;-2.663809269
2019-08-13 06:00;2.008025789;0.979425033;-0.378617278
2019-08-13 07:00;2.394314745;0.532324115;-0.290444641
2019-08-13 08:00;2.357811071;-0.322729972;2.560102803
2019-08-13 09:00;1.012048078;-0.892650583;3.92862985
2019-08-13 10:00;-0.070671245;-0.25427637;3.759745614
2019-08-13 11:00;0.19408779;0.295660602;1.405446989
2019-08-13 12:00;-0.294148607;-0.672581491;0.276358383
2019-08-13 13:00;0.138452736;-0.481317753;-0.39785594
2019-08-13 14:00;0.016559916;-1.011166616;-0.397232428
2019-08-13 15:00;-0.822592327;-1.107014162;1.495255777
2019-08-13 16:00;-1.113519352;-0.101785589;1.494696158
2019-08-13 17:00;-0.006381106;-0.123271369;2.627430642
2019-08-13 18:00;0.330654887;1.126042187;0.737113197
2019-08-13 19:00;2.017455045;0.857366129;0.650944953
2019-08-13 20:00;1.158605388;1.941570881;1.912500519
2019-08-13 21:00;2.32982952;-2.2292627;2.994438677
2019-08-13 22:00;0.783241627;-1.6327945;0.773373279
2019-08-13 23:00;-1.306441748;2.843321402;1.501838132
2019-08-14 00:00;2.105993932;3.810705459;2.426792801
2019-08-14 01:00;3.236627211;3.818225202;1.296680405
2019-08-14 02:00;4.278482265;1.798641294;1.330416601
2019-08-14 03:00;3.725973619;0.580628207;0.550425027
2019-08-14 04:00;2.847383867;0.084178609;1.967846523
2019-08-14 05:00;0.658851165;-0.721574775;0.725713904
2019-08-14 06:00;-0.307981769;-2.209904908;-0.979950262
2019-08-14 07:00;-2.381772288;-1.127129935;-2.947432884
2019-08-14 08:00;-0.643724356;-1.117716597;-3.89129575
2019-08-14 09:00;-1.614293525;-1.977200649;-4.181324926
2019-08-14 10:00;-2.054633053;-1.13371934;-4.62305981
2019-08-14 11:00;-1.212712881;-1.807776481;-4.238052389
2019-08-14 12:00;-0.665171935;-1.140823347;-3.706296184
2019-08-14 13:00;-0.208700619;-0.623285018;-1.330256493
2019-08-14 14:00;-1.3086135;-1.451131452;-1.789756693
2019-08-14 15:00;-2.747076871;-2.821308112;-0.788831587
2019-08-14 16:00;-1.718167011;-1.067460496;-1.046777531
2019-08-14 17:00;0.245742163;0.125440507;-0.707930335
2019-08-14 18:00;0.306331003;0.847445237;0.212610457
2019-08-14 19:00;1.70962016;0.22913718;-0.235758857
2019-08-14 20:00;1.719962296;-0.446191023;0.169181445
2019-08-14 21:00;-0.084090522;0.945236633;-0.977959817
2019-08-14 22:00;0.858333985;0.724960962;-1.070743299
2019-08-14 23:00;1.460060674;0.820220328;-0.781622483
2019-08-15 00:00;3.220076195;-0.340133149;-0.768745298
2019-08-15 01:00;2.440061789;-0.597657622;-1.555639524
2019-08-15 02:00;1.472552795;-1.399937062;-0.61586642
2019-08-15 03:00;-1.671707035;-0.969390334;0.180439158
2019-08-15 04:00;-1.117127369;-1.84939396;1.17437295
2019-08-15 05:00;-1.983706756;-1.951014274;0.8677869
2019-08-15 06:00;-2.194920481;-1.012783863;2.195099016
2019-08-15 07:00;-3.57015991;-0.515235536;1.458163043
2019-08-15 08:00;-1.941100035;-0.307479759;0.456525452
2019-08-15 09:00;-2.054534733;0.716154632;0.135979938
2019-08-15 10:00;-0.267756511;0.608508086;-1.260018671
2019-08-15 11:00;0.395502552;-0.727543097;-0.881411351
2019-08-15 12:00;-0.033088147;-0.472044112;-0.284832099
2019-08-15 13:00;-0.815138746;1.305817002;-0.840415426
2019-08-15 14:00;1.712089865;0.578802436;-1.194745961
2019-08-15 15:00;2.838645473;0.253218234;-2.277581097
2019-08-15 16:00;1.421440385;-0.112183621;-0.664680932
2019-08-15 17:00;0.080148766;-0.710490391;-2.285523068
2019-08-15 18:00;-0.584333778;-2.434212705;-0.81901197
2019-08-15 19:00;-1.459564642;-1.129949906;-0.380840368
2019-08-15 20:00;-1.21724005;-2.119876463;-0.789684898
2019-08-15 21:00;-3.035783777;-1.343176265;-2.345675587
2019-08-15 22:00;-1.603617868;-0.428825226;-3.352278735
2019-08-15 23:00;0.393721603;-0.028279881;-3.354336265
2019-08-16 00:00;0.9452554;-2.067494973;-4.249086724
2019-08-16 01:00;-0.755823423;-2.756613606;-3.340637067
2019-08-16 02:00;-0.300526177;-1.368005161;-0.910768842
2019-08-16 03:00;-2.005794437;0.045505911;-0.639981702
2019-08-16 04:00;-1.191567582;0.927618824;-1.501801289
2019-08-16 05:00;0.837629664;0.346045949;-1.215068471
2019-08-16 06:00;0.113468941;1.036986876;0.199726192
2019-08-16 07:00;1.193436572;0.53616978;-0.27560478
2019-08-16 08:00;3.676778549;0.373070425;0.182263735
2019-08-16 09:00;1.871854495;-0.067235754;0.073893003
2019-08-16 10:00;0.821273248;0.380462684;-0.292989447
2019-08-16 11:00;0.525748206;-0.174301191;-0.462953662
2019-08-16 12:00;-0.263403856;0.326459804;-0.366390492
2019-08-16 13:00;0.649905603;0.360120255;0.261955243
2019-08-16 14:00;0.304660263;-0.142425554;1.058432035
2019-08-16 15:00;-1.960786225;2.278092808;1.535951285
2019-08-16 16:00;0.08273541;0.727136185;-0.049319438
2019-08-16 17:00;-0.520112365;0.50173783;-0.043620855
2019-08-16 18:00;0.061929131;0.119367938;-1.334859862
2019-08-16 19:00;0.887124047;0.102334088;-2.366037395
2019-08-16 20:00;2.163378497;1.902247362;-3.122934348
2019-08-16 21:00;2.447506407;-0.133155934;-3.929983747
2019-08-16 22:00;1.792994441;0.707466162;-1.384986902
2019-08-16 23:00;3.346219068;1.287248563;-1.906865308
2019-08-17 00:00;2.027907327;1.109565081;-4.391761693
2019-08-17 01:00;1.959725912;0.239756357;-2.383226164
2019-08-17 02:00;1.009750468;2.074038851;-1.474363835
2019-08-17 03:00;2.143820562;1.155751599;0.600719731
2019-08-17 04:00;1.781596225;1.953515827;0.975009708
2019-08-17 05:00;2.486266345;1.06610407;-0.021805678
2019-08-17 06:00;0.806736468;1.562385487;-0.716241594
2019-08-17 07:00;1.154533837;-0.42757192;-0.459400335
2019-08-17 08:00;-0.8520285;-1.577062663;0.007057071
2019-08-17 09:00;-2.936505067;-1.507900137;-0.610851665
2019-08-17 10:00;-2.248287401;-1.59662065;-1.797594818
2019-08-17 11:00;-2.123829197;-1.282341471;-1.75923668
2019-08-17 12:00;-2.018199573;-0.295758709;0.182823021
2019-08-17 13:00;-1.267013889;0.794877765;-0.291002592
2019-08-17 14:00;-0.381557172;1.365527759;-0.299344349
2019-08-17 15:00;-0.078786732;1.103649617;-0.303913491
2019-08-17 16:00;0.580213926;-0.843921767;-0.293551215
2019-08-17 17:00;0.462576361;-2.612549507;1.249879228
2019-08-17 18:00;-0.802553667;-2.563206214;2.736056263
2019-08-17 19:00;-2.475739158;-1.236994472;2.321935565
2019-08-17 20:00;-4.907079372;1.701376306;1.442458429
2019-08-17 21:00;-1.946768213;2.360604786;1.573242392
2019-08-17 22:00;0.651800971;1.511936966;2.485740308
2019-08-17 23:00;-0.439349708;-0.466277704;2.153997877
2019-08-18 00:00;-0.332417552;0.36924269;2.445076892
2019-08-18 01:00;-1.946011873;0.588523787;2.633810667
2019-08-18 02:00;1.142833428;-1.140568972;2.235601766
2019-08-18 03:00;-2.419456515;-0.153677836;0.854075064
2019-08-18 04:00;-1.550433313;1.900375597;0.948734577
2019-08-18 05:00;-0.835681184;1.631018941;-1.10720871
2019-08-18 06:00;0.422702069;1.077766398;-1.615103339
2019-08-18 07:00;1.950864206;0.089181617;-0.171696031
2019-08-18 08:00;1.506828741;0.358327468;-0.835040526
2019-08-18 09:00;0.992198724;-0.051922049;0.024839307
2019-08-18 10:00;1.233727982;-1.058274528;-0.444437933
2019-08-18 11:00;-0.710650218;-1.409046279;0.355225724
2019-08-18 12:00;-2.836071254;-2.115936509;0.524106281
2019-08-18 13:00;-1.325824721;0.25544702;-0.652436244
2019-08-18 14:00;0.323756622;1.606718169;-0.43849209
2019-08-18 15:00;1.757088595;2.786699367;-0.295768415
2019-08-18 16:00;3.224361088;1.443903572;-0.390798649
2019-08-18 17:00;2.542669193;0.127405797;0.671946514
2019-08-18 18:00;0.799246762;1.699105397;-0.765869088
2019-08-18 19:00;1.492597761;-0.550925097;-0.554119379
2019-08-18 20:00;0.538788248;-1.339500546;-1.600418449
2019-08-18 21:00;-0.472603698;-1.424452655;-1.003171332
2019-08-18 22:00;-2.434225987;-2.578203116;0.810336104
2019-08-18 23:00;-4.776527053;-0.78859168;0.296543297
2019-08-19 00:00;-0.838578952;-0.517492284;0.876038451
2019-08-19 01:00;-2.181301945;-1.240919828;-0.348559759
2019-08-19 02:00;-2.621026754;0.503895704;-2.306139707
2019-08-19 03:00;0.233849701;0.374268356;-3.747198264
2019-08-19 04:00;-0.174871904;1.81907798;-3.280753256
2019-08-19 05:00;1.385331078;0.311001979;-3.989715103
2019-08-19 06:00;0.614655115;0.173303268;-3.321912953
2019-08-19 07:00;-0.209920981;0.211251792;-5.186494373
2019-08-19 08:00;1.382927934;-0.57307998;-3.759076904
2019-08-19 09:00;1.341718455;-0.054199133;-3.664981173
2019-08-19 10:00;1.041677382;-0.017604338;-5.53660724
2019-08-19 11:00;0.879578994;-0.41425095;-5.918450238
2019-08-19 12:00;-0.465417429;0.224839642;-4.767195999
2019-08-19 13:00;-0.213988268;-2.062521017;-4.249324159
2019-08-19 14:00;-1.805602117;0.071574535;-4.947300265
2019-08-19 15:00;0.239915383;-1.949503067;-3.3278632
2019-08-19 16:00;-1.917575983;-1.736381491;-3.505875595
2019-08-19 17:00;-2.201766885;-1.463683216;-2.203217536
2019-08-19 18:00;-3.118511966;-1.793194058;-0.391676886
2019-08-19 19:00;-2.610600768;0.399202885;1.223651308
2019-08-19 20:00;1.156150719;1.860581087;1.489540212
2019-08-19 21:00;2.941892431;2.198064089;3.186641381
2019-08-19 22:00;3.391856818;2.730287096;2.937936375
2019-08-19 23:00;4.238360265;2.760039989;3.877401676
2019-08-20 00:00;4.630274015;1.306160253;3.467605869
2019-08-20 01:00;1.981194597;-0.495797815;4.545600745
2019-08-20 02:00;1.382963324;0.395616828;4.663473576
2019-08-20 03:00;0.2919295;-1.094747261;5.908670158
2019-08-20 04:00;-0.836322019;0.98534314;6.488394928
2019-08-20 05:00;-1.549774176;2.161065566;5.262242706
2019-08-20 06:00;2.027456623;3.439674674;3.727593967
2019-08-20 07:00;3.647863691;4.187913877;3.68249776
2019-08-20 08:00;4.009902023;3.135354578;4.230490114
2019-08-20 09:00;1.802147855;3.090546761;4.385163531
2019-08-20 10:00;3.198046303;2.670780859;4.465751684
2019-08-20 11:00;4.865052843;2.399563562;2.874620947
2019-08-20 12:00;2.962401623;0.833202822;1.890531458
2019-08-20 13:00;1.884759577;-0.027282409;1.440264294
2019-08-20 14:00;2.653091691;0.100353901;2.084176944
2019-08-20 15:00;2.357111679;0.825290404;1.728757612
2019-08-20 16:00;2.413311803;0.969281989;1.976339831
2019-08-20 17:00;1.013960039;-0.744643525;3.415139588
2019-08-20 18:00;-1.36648313;-3.079595643;1.338236808
2019-08-20 19:00;-1.522674651;-2.422228535;1.399248834
2019-08-20 20:00;-1.432234041;-3.421999208;0.863072164
2019-08-20 21:00;-2.079092471;-2.964564012;-0.154474162
2019-08-20 22:00;-1.867795417;-0.485337528;0.123196019
2019-08-20 23:00;-1.651049287;-0.982505344;0.570855009
2019-08-21 00:00;-1.862491294;-0.92577072;-0.485461335
2019-08-21 01:00;1.085149882;-1.35796672;0.457825352
2019-08-21 02:00;-0.818824398;-3.188081814;-0.483296667
2019-08-21 03:00;-1.209423839;-0.795812261;0.717064755
2019-08-21 04:00;-1.561633588;-0.608597702;-0.158308663
2019-08-21 05:00;-0.805265691;-0.392998245;-1.460209104
2019-08-21 06:00;-1.308057961;1.765454449;-2.52018817
2019-08-21 07:00;-0.508072323;2.995229873;-2.578380154
2019-08-21 08:00;2.340531693;1.593277601;-2.734981785
2019-08-21 09:00;2.198254163;0.275343249;-2.220865789
2019-08-21 10:00;1.908299358;-0.735330252;-1.23079664
2019-08-21 11:00;0.711536352;-1.763284795;-0.068712987
2019-08-21 12:00;-2.039352898;-2.083821063;1.938239475
2019-08-21 13:00;-1.984931361;-1.52181002;2.280823531
2019-08-21 14:00;-4.256100849;-0.669830568;0.781084224
2019-08-21 15:00;-1.98493519;-1.372587482;0.930261023
2019-08-21 16:00;-2.690717399;-1.87094615;1.503988271
2019-08-21 17:00;-2.798532532;0.491104041;2.091919178
2019-08-21 18:00;-0.345273723;0.988444693;2.963184066
2019-08-21 19:00;2.14149895;1.161113988;1.928150872
2019-08-21 20:00;2.257069876;0.264392422;2.196089676
2019-08-21 21:00;1.750175888;0.591973816;3.471906515
2019-08-21 22:00;1.117964215;0.126716177;3.433584338
2019-08-21 23:00;-0.559297282;-0.048931213;4.57981542
2019-08-22 00:00;0.574465416;2.881716957;3.167883149
2019-08-22 01:00;2.065767159;0.513204655;2.868324315
2019-08-22 02:00;1.725082169;1.37221307;3.882095842
2019-08-22 03:00;0.773695222;-1.120651271;3.968373996
2019-08-22 04:00;-0.632095445;0.041033131;4.014201762
2019-08-22 05:00;-0.790631022;-0.21693231;2.692987659
2019-08-22 06:00;0.851820843;-1.055574354;2.338473779
2019-08-22 07:00;-0.770792212;0.006149302;2.241530212
2019-08-22 08:00;-0.848385592;2.486629675;1.723201005
2019-08-22 09:00;1.528464913;2.35712997;2.994511457
2019-08-22 10:00;1.735482364;2.088273985;2.676575903
2019-08-22 11:00;2.476207671;0.674754357;2.882057929
2019-08-22 12:00;1.149474074;0.585624515;1.937277418
2019-08-22 13:00;2.030478497;1.513705647;1.572299106
2019-08-22 14:00;3.600341466;1.17264279;0.791548446
2019-08-22 15:00;2.183865937;0.643616543;-1.270987966
2019-08-22 16:00;-0.104164798;2.430414524;-0.778046542
2019-08-22 17:00;1.132980505;1.055302136;-0.200348998
2019-08-22 18:00;4.118181198;2.13513754;0.159514135
2019-08-22 19:00;4.498719645;1.056468161;1.352417126
2019-08-22 20:00;1.985424844;1.836468458;1.744770199
2019-08-22 21:00;1.942144089;0.537131334;2.060416709
2019-08-22 22:00;1.842685545;0.822581497;0.659564637
2019-08-22 23:00;2.198996887;-0.429938841;0.268572798
2019-08-23 00:00;0.206194395;-0.083748792;2.146251595
2019-08-23 01:00;0.742988774;-0.713231057;3.581727722
2019-08-23 02:00;-1.683355045;-0.199382707;2.354745604
2019-08-23 03:00;-1.507102338;0.340856212;2.225969656
2019-08-23 04:00;-1.662649681;0.295402361;3.647490485
2019-08-23 05:00;-0.873737218;0.782617552;4.730436376
2019-08-23 06:00;-1.592326962;1.921317796;2.794168675
2019-08-23 07:00;0.64557717;1.782815518;1.091810216
2019-08-23 08:00;3.180714717;1.629841928;1.757326382
2019-08-23 09:00;2.56746802;0.371686821;0.424047691
2019-08-23 10:00;0.773779895;-0.424468871;0.886024335
2019-08-23 11:00;-0.847735583;0.322989709;0.563117788
2019-08-23 12:00;-0.345303411;1.313482786;1.856912398
2019-08-23 13:00;-1.626688028;2.843466283;3.296126481
2019-08-23 14:00;1.244793732;2.541416213;2.161254588
2019-08-23 15:00;-0.769215049;0.275525822;3.540298447
2019-08-23 16:00;1.146305254;0.854804189;2.069276667
2019-08-23 17:00;1.1975945;-0.988360816;2.326042667
2019-08-23 18:00;-0.876034013;-1.544119692;1.820464235
2019-08-23 19:00;-0.075443771;-1.197209977;2.102633404
2019-08-23 20:00;-1.537696535;-0.936137455;1.624410853
2019-08-23 21:00;-1.022047469;-0.047049736;2.806884928
2019-08-23 22:00;-0.358838928;0.198829018;-0.207192106
2019-08-23 23:00;-0.506851302;1.362159039;0.629954377
2019-08-24 00:00;0.03307836;1.222692997;0.960642752
2019-08-24 01:00;1.39315384;0.016570332;-0.492357682
2019-08-24 02:00;-0.556523303;-0.123208166;-0.829223746
2019-08-24 03:00;3.013011499;-0.385891748;-1.148680436
2019-08-24 04:00;1.450136219;-2.253903366;-1.237888251
2019-08-24 05:00;-1.579429298;-1.046399577;-2.685936077
2019-08-24 06:00;-2.070206311;0.122499217;-1.632999718
2019-08-24 07:00;-0.792930728;-1.028851472;-1.177657222
2019-08-24 08:00;-0.335586173;0.074971608;-0.346813778
2019-08-24 09:00;-0.351207098;-1.084642946;-0.383064699
2019-08-24 10:00;-0.785399166;-0.462619409;-1.553008178
2019-08-24 11:00;-0.155917336;-0.198076884;-0.502507107
2019-08-24 12:00;-0.623066328;-2.109517079;-0.162567828
2019-08-24 13:00;-1.182797387;-2.408830563;1.068510794
2019-08-24 14:00;-2.377727619;-1.53581788;0.218551208
2019-08-24 15:00;-2.146360382;2.280535094;0.822557792
2019-08-24 16:00;-0.087321819;-0.084320545;-0.304054525
2019-08-24 17:00;-0.372183394;0.91779057;0.321802652
2019-08-24 18:00;-0.201739421;2.643937901;0.41682597
2019-08-24 19:00;2.221817046;1.943211917;1.223040235
2019-08-24 20:00;5.019852158;1.268861979;-0.807935459
2019-08-24 21:00;3.24876761;0.330193056;-0.699942601
2019-08-24 22:00;0.216707783;-0.57870743;0.289865186
2019-08-24 23:00;-1.385252431;-2.37661207;1.040798985
2019-08-25 00:00;0.281698279;-2.023229798;1.699220228
2019-08-25 01:00;-1.180759416;-0.765010918;-0.322671711
2019-08-25 02:00;-0.570291795;-2.442939144;-0.404793368
2019-08-25 03:00;-0.790970376;-1.417531957;-1.187249516
2019-08-25 04:00;-0.179491626;-1.63222719;-1.366225081
2019-08-25 05:00;-0.506001529;-0.261523573;-0.209093172
2019-08-25 06:00;-0.694087534;-1.481931362;-0.99511745
2019-08-25 07:00;0.068746087;0.338274264;-1.217902217
2019-08-25 08:00;0.150128652;1.029481699;-0.169798131
2019-08-25 09:00;-0.160754999;2.48053748;-0.066113342
2019-08-25 10:00;0.933657496;1.728998446;0.634721248
2019-08-25 11:00;0.673897803;0.688015902;0.86377163
2019-08-25 12:00;-0.232332053;-1.344702344;0.764016871
2019-08-25 13:00;-1.665416582;-0.17277476;0.679595808
2019-08-25 14:00;-1.008010597;-1.422374399;-0.361905172
2019-08-25 15:00;-1.295506048;0.382707363;-0.97528437
2019-08-25 16:00;0.475468271;-0.567403296;-1.24247361
2019-08-25 17:00;0.344266407;-0.494110293;-1.276288159
2019-08-25 18:00;-0.735360545;1.280666091;-2.428456531
2019-08-25 19:00;1.013568201;0.579322758;-0.10199019
2019-08-25 20:00;1.222234094;0.34137272;0.137095423
2019-08-25 21:00;1.864640629;0.748270475;0.10666719
2019-08-25 22:00;1.928088123;0.938709187;2.381011929
2019-08-25 23:00;1.593104644;1.074066996;2.974304166
2019-08-26 00:00;-0.53187771;2.339714541;4.355553218
2019-08-26 01:00;1.587335895;2.82566953;5.332393215
2019-08-26 02:00;1.339756226;1.855184316;5.717362597
2019-08-26 03:00;0.336297614;1.146084334;4.027134569
2019-08-26 04:00;0.148122757;2.635920807;2.511551077
2019-08-26 05:00;3.156244934;3.73298439;2.751799712
2019-08-26 06:00;4.70804286;2.236765543;2.4196366
2019-08-26 07:00;2.411869339;1.386514373;2.450055496
2019-08-26 08:00;0.536081296;2.884389794;0.036225596
2019-08-26 09:00;3.473629235;3.174640384;-1.269675878
2019-08-26 10:00;5.858393869;2.390840916;-1.379544656
